deckname,modularity,value
The Sorcerers of the Oratek Eruptor|Sparky's Attentive Combatants,0.27252150294250793,5.558823529411763
The Sorcerers of the Oratek Eruptor|The Raiders of Hound and Mask,0.1733908800900731,8.76470588235294
The Sorcerers of the Oratek Eruptor|The Serious Silver Soldiers,0.1624691358024691,6.736263736263735
The Sorcerers of the Oratek Eruptor|The Farmers of the Spiky Tunnels,0.2465483234714003,5.145833333333334
The Sorcerers of the Oratek Eruptor|The Sixth Barb Band,0.21908442330558858,6.432748538011693
The Sorcerers of the Oratek Eruptor|The Quantums of Metal and Faith,0.17388888888888893,7.091503267973854
The Sorcerers of the Oratek Eruptor|The Phalanx of Everflow Treefolk,0.31755829903978056,5.950292397660818
The Sorcerers of the Oratek Eruptor|The Champions of the Whisker,0.1772395232602845,8.301282051282051
The Sorcerers of the Oratek Eruptor|The Overseers of Sparky,0.18922589406971482,6.333333333333332
The Sorcerers of the Oratek Eruptor|The Savants of the Ending Predator,0.20781893004115232,6.30065359477124
The Sorcerers of the Oratek Eruptor|The Hermit Spiders,0.20235400633770936,6.5375
The Sorcerers of the Oratek Eruptor|The King Varna Generals,0.24303361103131288,7.065359477124182
The Sorcerers of the Oratek Eruptor|The Pondering Iron Advisers,0.2628099173553719,6.198830409356724
The Sorcerers of the Oratek Eruptor|The Company of Botany,0.2886297376093294,5.970588235294116
The Sorcerers of the Oratek Eruptor|The Raiders of Leading Capitals,0.20790816326530615,6.49346405228758
The Sorcerers of the Oratek Eruptor|The Mice of the Fierce Fur,0.2164,5.7712418300653585
The Sorcerers of the Oratek Eruptor|The Protectors of the Saving Herbs,0.2417534722222223,5.709150326797384
The Sorcerers of the Oratek Eruptor|The Crossing Soul Hags,0.28479886080455674,6.014619883040935
The Sorcerers of the Oratek Eruptor|The Professing Watchdogs,0.3088642659279778,4.595588235294116
The Sorcerers of the Oratek Eruptor|The Group of Brass Conspiracies,0.2308333333333333,6.798245614035088
The Sorcerers of the Oratek Eruptor|The Fleeing Feasting Brother Flock,0.24661157024793384,7.275
The Sorcerers of the Oratek Eruptor|The Imps of Descending Chiron,0.39461247637051045,5.277777777777779
The Sorcerers of the Oratek Eruptor|Outfit of Camping and Waving,0.212411495210329,6.161764705882351
The Farmers of the Spiky Tunnels|The Tentacles of the Diseased Bone,0.2576530612244899,4.153846153846154
The Farmers of the Spiky Tunnels|The Sentrys of Failure Faith,0.37396694214876036,3.775641025641026
The Farmers of the Spiky Tunnels|The Former Hoping Valkyrie Trustees,0.5078125,2.6742424242424234
The Farmers of the Spiky Tunnels|The Fire Breathers of the Heartseeker,0.5357142857142857,2.1730769230769234
The Farmers of the Spiky Tunnels|The Mothers of the Plutonium Echo,0.505,3.1089743589743595
The Farmers of the Spiky Tunnels|The Hurting Demons Larvae,0.26937500000000003,4.970588235294117
The Farmers of the Spiky Tunnels|The Aunts of Bleeding Brightsteel,0.18112244897959182,5.136363636363636
The Farmers of the Spiky Tunnels|The Liches of Rebirth and Duskmaw,0.39792387543252594,2.692307692307693
The Farmers of the Spiky Tunnels|The Fortelling Aggravating Ticklers,0.43310657596371877,3.065934065934066
The Farmers of the Spiky Tunnels|The Opening Sisters Liches,0.2395889670091941,5.238970588235293
The Farmers of the Spiky Tunnels|Vindicators of Sobbing and Baking,0.5740740740740741,2.414285714285715
The Farmers of the Spiky Tunnels|Sparky's Attentive Combatants,0.6272189349112427,2.212121212121212
The Farmers of the Spiky Tunnels|The Raiders of Hound and Mask,0.26890203813280733,5.466666666666667
The Farmers of the Spiky Tunnels|The Serious Silver Soldiers,0.5555555555555556,1.8222222222222224
The Farmers of the Spiky Tunnels|The Sorcerers of the Oratek Eruptor,0.271484375,4.533333333333334
The Farmers of the Spiky Tunnels|The Sixth Barb Band,0.40289256198347106,2.9666666666666672
The Farmers of the Spiky Tunnels|The Masters of Swearing,0.3292181069958848,3.504166666666667
The Farmers of the Spiky Tunnels|The Quantums of Metal and Faith,0.4218750000000001,3.472527472527472
The Farmers of the Spiky Tunnels|The Overseers of Sparky,0.3125,2.945454545454545
The Farmers of the Spiky Tunnels|Doctors of Tatoo and Comparing,0.302295918367347,3.9476190476190482
The Farmers of the Spiky Tunnels|The Savants of the Ending Predator,0.5688888888888888,2.346153846153846
The Farmers of the Spiky Tunnels|The Host of the Confident Miracles,0.4609375,2.493589743589744
The Farmers of the Spiky Tunnels|The King Varna Generals,0.1966701352757544,4.543956043956044
The Farmers of the Spiky Tunnels|The Pondering Iron Advisers,0.31412894375857336,3.638095238095239
The Farmers of the Spiky Tunnels|The Raiders of Leading Capitals,0.32291666666666674,4.581818181818182
The Farmers of the Spiky Tunnels|The Monks of the Great Quitting Fire,0.4722222222222222,2.0666666666666664
The Farmers of the Spiky Tunnels|The Senseis who became Champs,0.2976680384087792,4.197802197802198
The Farmers of the Spiky Tunnels|The Protectors of the Saving Herbs,0.34,3.4015151515151514
The Farmers of the Spiky Tunnels|The Crossing Soul Hags,0.3667296786389414,3.3351648351648358
The Farmers of the Spiky Tunnels|The Professing Watchdogs,0.42603550295857995,2.6333333333333337
The Farmers of the Spiky Tunnels|The Group of Brass Conspiracies,0.29555555555555557,3.845833333333333
The Farmers of the Spiky Tunnels|The Squadron of the Fire,0.275,3.401515151515152
The Farmers of the Spiky Tunnels|The Imps of Descending Chiron,0.3402777777777778,3.7371794871794877
The Sixth Barb Band|The Sentrys of Failure Faith,0.3755102040816326,4.75
The Sixth Barb Band|The Omnivore Brutish Herders,0.2950624628197501,4.845588235294117
The Sixth Barb Band|The Former Hoping Valkyrie Trustees,0.2783053323593865,4.800000000000001
The Sixth Barb Band|The Simple Lords,0.2741617357001972,5.357142857142857
The Sixth Barb Band|The Fire Breathers of the Heartseeker,0.25937499999999997,4.783088235294117
The Sixth Barb Band|Army of Alpha and Curing,0.3027905039566847,6.55
The Sixth Barb Band|The Mothers of the Plutonium Echo,0.439453125,3.7867647058823524
The Sixth Barb Band|The Aunts of Bleeding Brightsteel,0.2839372633856138,5.776190476190477
The Sixth Barb Band|The Fortelling Aggravating Ticklers,0.26851851851851855,4.961904761904762
The Sixth Barb Band|Vindicators of Sobbing and Baking,0.3753462603878116,4.323529411764705
The Sixth Barb Band|Brigade of Druid and Weird,0.34125000000000005,5.528571428571429
The Sixth Barb Band|Sparky's Attentive Combatants,0.42899408284023677,3.275
The Sixth Barb Band|The Serious Silver Soldiers,0.40831758034026466,3.0857142857142863
The Sixth Barb Band|The Sorcerers of the Oratek Eruptor,0.27438016528925613,6.134502923976608
The Sixth Barb Band|The Farmers of the Spiky Tunnels,0.32049947970863685,3.925
The Sixth Barb Band|The Masters of Swearing,0.24196597353497165,5.6544117647058805
The Sixth Barb Band|The Quantums of Metal and Faith,0.30502974580854514,4.859477124183005
The Sixth Barb Band|The Phalanx of Everflow Treefolk,0.381198347107438,4.809941520467837
The Sixth Barb Band|The Champions of the Whisker,0.20116618075801748,6.1875
The Sixth Barb Band|The Overseers of Sparky,0.23415977961432508,4.752747252747254
The Sixth Barb Band|Doctors of Tatoo and Comparing,0.2688614540466392,6.330065359477125
The Sixth Barb Band|The Hermit Spiders,0.3255813953488372,5.3125
The Sixth Barb Band|The Host of the Confident Miracles,0.293644996347699,4.775
The Sixth Barb Band|The Pondering Iron Advisers,0.30578512396694213,4.918300653594771
The Sixth Barb Band|The Company of Botany,0.32503395201448615,6.108333333333333
The Sixth Barb Band|The Raiders of Leading Capitals,0.3281632653061224,4.1691176470588225
The Sixth Barb Band|The Monks of the Great Quitting Fire,0.2934027777777778,4.0606060606060606
The Sixth Barb Band|The Mice of the Fierce Fur,0.2922437673130194,4.529411764705881
The Sixth Barb Band|The Senseis who became Champs,0.20719117123531502,6.819852941176471
The Sixth Barb Band|The Protectors of the Saving Herbs,0.31640625,4.116666666666667
The Sixth Barb Band|The Professing Watchdogs,0.36390532544378706,3.4904761904761914
The Sixth Barb Band|The Fleeing Feasting Brother Flock,0.3224691358024691,5.573529411764706
The Sixth Barb Band|The Squadron of the Fire,0.252,5.611111111111109
The Sixth Barb Band|Outfit of Camping and Waving,0.4248046875,3.571895424836601
The Masters of Swearing|The Tentacles of the Diseased Bone,0.2216553287981859,5.947619047619048
The Masters of Swearing|The Sentrys of Failure Faith,0.369140625,4.591666666666667
The Masters of Swearing|The Omnivore Brutish Herders,0.33769322235434013,3.6958333333333337
The Masters of Swearing|The Simple Lords,0.3801652892561983,4.003676470588234
The Masters of Swearing|Army of Alpha and Curing,0.2571428571428571,4.909523809523811
The Masters of Swearing|The Mothers of the Plutonium Echo,0.45414201183431957,3.3
The Masters of Swearing|The Hurting Demons Larvae,0.18359375,6.554166666666667
The Masters of Swearing|The Aunts of Bleeding Brightsteel,0.3101851851851852,4.890476190476191
The Masters of Swearing|The Liches of Rebirth and Duskmaw,0.28537455410225926,3.933333333333334
The Masters of Swearing|The Opening Sisters Liches,0.15008264462809912,6.849264705882353
The Masters of Swearing|Brigade of Druid and Weird,0.3934911242603551,3.8791208791208787
The Masters of Swearing|Sparky's Attentive Combatants,0.42602040816326525,3.140522875816992
The Masters of Swearing|The Raiders of Hound and Mask,0.1732611411911703,7.00952380952381
The Masters of Swearing|The Serious Silver Soldiers,0.2851239669421487,3.442307692307693
The Masters of Swearing|The Farmers of the Spiky Tunnels,0.3292181069958848,3.5041666666666664
The Masters of Swearing|The Sixth Barb Band,0.26662049861495846,4.958333333333334
The Masters of Swearing|The Quantums of Metal and Faith,0.19132149901380668,5.271428571428571
The Masters of Swearing|The Phalanx of Everflow Treefolk,0.4407713498622589,3.9595588235294112
The Masters of Swearing|The Champions of the Whisker,0.26285714285714284,5.208791208791209
The Masters of Swearing|The Overseers of Sparky,0.24142661179698216,3.972527472527473
The Masters of Swearing|The Savants of the Ending Predator,0.2892819979188345,4.4945054945054945
The Masters of Swearing|The Hermit Spiders,0.2956841138659321,4.708333333333334
The Masters of Swearing|The King Varna Generals,0.193125,5.316666666666666
The Masters of Swearing|The Pondering Iron Advisers,0.3216326530612245,4.220588235294116
The Masters of Swearing|The Company of Botany,0.43496357960457854,3.95
The Masters of Swearing|The Raiders of Leading Capitals,0.295525494276795,4.161904761904762
The Masters of Swearing|The Mice of the Fierce Fur,0.3151010701545779,4.258241758241757
The Masters of Swearing|The Protectors of the Saving Herbs,0.34222222222222226,3.7132352941176467
The Masters of Swearing|The Crossing Soul Hags,0.273469387755102,4.616666666666667
The Masters of Swearing|The Professing Watchdogs,0.4158790170132325,2.895833333333333
The Masters of Swearing|The Group of Brass Conspiracies,0.20152354570637115,5.347619047619047
The Masters of Swearing|The Fleeing Feasting Brother Flock,0.38934802571166205,4.254166666666666
The Masters of Swearing|The Imps of Descending Chiron,0.341796875,4.116666666666667
The Masters of Swearing|Outfit of Camping and Waving,0.30769230769230776,3.51904761904762
The Quantums of Metal and Faith|The Tentacles of the Diseased Bone,0.22568242983467893,6.679166666666667
The Quantums of Metal and Faith|The Omnivore Brutish Herders,0.3732686980609418,4.284313725490196
The Quantums of Metal and Faith|The Former Hoping Valkyrie Trustees,0.313469387755102,4.885714285714285
The Quantums of Metal and Faith|The Simple Lords,0.36188271604938266,4.574999999999999
The Quantums of Metal and Faith|The Fire Breathers of the Heartseeker,0.3525390625,4.438095238095239
The Quantums of Metal and Faith|Army of Alpha and Curing,0.37034331628926226,4.816666666666666
The Quantums of Metal and Faith|The Hurting Demons Larvae,0.22837370242214533,6.235294117647058
The Quantums of Metal and Faith|The Liches of Rebirth and Duskmaw,0.3555555555555555,3.829166666666666
The Quantums of Metal and Faith|The Fortelling Aggravating Ticklers,0.21236028928336625,5.73076923076923
The Quantums of Metal and Faith|The Opening Sisters Liches,0.174560546875,7.581699346405229
The Quantums of Metal and Faith|Vindicators of Sobbing and Baking,0.371900826446281,4.025735294117647
The Quantums of Metal and Faith|Brigade of Druid and Weird,0.45333333333333337,4.10952380952381
The Quantums of Metal and Faith|The Raiders of Hound and Mask,0.2321673525377229,7.466666666666667
The Quantums of Metal and Faith|The Sorcerers of the Oratek Eruptor,0.20854591836734698,6.617647058823529
The Quantums of Metal and Faith|The Farmers of the Spiky Tunnels,0.36096938775510207,3.852380952380953
The Quantums of Metal and Faith|The Sixth Barb Band,0.3168967784352399,4.431372549019607
The Quantums of Metal and Faith|The Masters of Swearing,0.23242630385487523,5.391666666666667
The Quantums of Metal and Faith|The Phalanx of Everflow Treefolk,0.43655489809335957,4.216374269005848
The Quantums of Metal and Faith|The Champions of the Whisker,0.2445759368836292,6.121794871794872
The Quantums of Metal and Faith|Doctors of Tatoo and Comparing,0.24947938359017074,6.187499999999998
The Quantums of Metal and Faith|The Savants of the Ending Predator,0.3044897959183673,5.21978021978022
The Quantums of Metal and Faith|The Hermit Spiders,0.31336742147552965,5.180952380952381
The Quantums of Metal and Faith|The Host of the Confident Miracles,0.3502040816326531,4.595833333333333
The Quantums of Metal and Faith|The King Varna Generals,0.30782312925170063,5.091911764705884
The Quantums of Metal and Faith|The Company of Botany,0.486530612244898,4.445833333333333
The Quantums of Metal and Faith|The Monks of the Great Quitting Fire,0.25925925925925924,3.8000000000000003
The Quantums of Metal and Faith|The Mice of the Fierce Fur,0.28125,4.648351648351647
The Quantums of Metal and Faith|The Senseis who became Champs,0.19990548204158792,6.3875
The Quantums of Metal and Faith|The Crossing Soul Hags,0.33795013850415506,4.418300653594771
The Quantums of Metal and Faith|The Group of Brass Conspiracies,0.30875,5.15
The Quantums of Metal and Faith|The Fleeing Feasting Brother Flock,0.45013850415512463,4.3888888888888875
The Quantums of Metal and Faith|The Squadron of the Fire,0.28268809349890434,4.820833333333333
The Quantums of Metal and Faith|The Imps of Descending Chiron,0.34429065743944637,4.416666666666667
The Quantums of Metal and Faith|Outfit of Camping and Waving,0.3486328125,3.9374999999999987
The Phalanx of Everflow Treefolk|The Tentacles of the Diseased Bone,0.4036817882971728,4.5326797385620905
The Phalanx of Everflow Treefolk|The Sentrys of Failure Faith,0.43124999999999997,5.136029411764706
The Phalanx of Everflow Treefolk|The Former Hoping Valkyrie Trustees,0.39854318418314255,3.522875816993464
The Phalanx of Everflow Treefolk|The Fire Breathers of the Heartseeker,0.49489795918367346,3.1535947712418295
The Phalanx of Everflow Treefolk|The Mothers of the Plutonium Echo,0.4196675900277008,4.503676470588234
The Phalanx of Everflow Treefolk|The Hurting Demons Larvae,0.30743801652892555,5.964912280701756
The Phalanx of Everflow Treefolk|The Aunts of Bleeding Brightsteel,0.39381320642474715,4.871323529411764
The Phalanx of Everflow Treefolk|The Liches of Rebirth and Duskmaw,0.53,3.175438596491228
The Phalanx of Everflow Treefolk|The Fortelling Aggravating Ticklers,0.4953173777315296,3.9666666666666663
The Phalanx of Everflow Treefolk|The Opening Sisters Liches,0.3166454081632653,5.857894736842105
The Phalanx of Everflow Treefolk|Vindicators of Sobbing and Baking,0.5659928656361475,3.4411764705882355
The Phalanx of Everflow Treefolk|Sparky's Attentive Combatants,0.5051020408163266,3.5125
The Phalanx of Everflow Treefolk|The Raiders of Hound and Mask,0.33136094674556216,5.818713450292397
The Phalanx of Everflow Treefolk|The Serious Silver Soldiers,0.368,3.5989010989010994
The Phalanx of Everflow Treefolk|The Sorcerers of the Oratek Eruptor,0.3490267089180624,5.190058479532164
The Phalanx of Everflow Treefolk|The Sixth Barb Band,0.44031141868512114,3.6695906432748546
The Phalanx of Everflow Treefolk|The Masters of Swearing,0.45155709342560557,3.866013071895424
The Phalanx of Everflow Treefolk|The Quantums of Metal and Faith,0.5328719723183392,3.619883040935672
The Phalanx of Everflow Treefolk|The Overseers of Sparky,0.3694068678459937,4.1571428571428575
The Phalanx of Everflow Treefolk|Doctors of Tatoo and Comparing,0.35487528344671204,4.666666666666665
The Phalanx of Everflow Treefolk|The Savants of the Ending Predator,0.43281807372175984,3.672794117647058
The Phalanx of Everflow Treefolk|The Host of the Confident Miracles,0.4049586776859504,3.9338235294117636
The Phalanx of Everflow Treefolk|The King Varna Generals,0.31407407407407406,5.0620915032679745
The Phalanx of Everflow Treefolk|The Pondering Iron Advisers,0.44331065759637184,4.464912280701754
The Phalanx of Everflow Treefolk|The Raiders of Leading Capitals,0.5494276795005203,3.4673202614379073
The Phalanx of Everflow Treefolk|The Monks of the Great Quitting Fire,0.4876543209876544,2.7884615384615388
The Phalanx of Everflow Treefolk|The Senseis who became Champs,0.41875,4.215789473684209
The Phalanx of Everflow Treefolk|The Protectors of the Saving Herbs,0.44120707596253894,3.716911764705881
The Phalanx of Everflow Treefolk|The Crossing Soul Hags,0.4313271604938272,4.049019607843137
The Phalanx of Everflow Treefolk|The Professing Watchdogs,0.582766439909297,2.8142857142857154
The Phalanx of Everflow Treefolk|The Group of Brass Conspiracies,0.43367346938775503,4.476608187134504
The Phalanx of Everflow Treefolk|The Squadron of the Fire,0.3725346968590212,4.378676470588235
The Phalanx of Everflow Treefolk|The Imps of Descending Chiron,0.4266975308641975,3.891812865497076
The Champions of the Whisker|The Tentacles of the Diseased Bone,0.08636836628511958,9.673076923076925
The Champions of the Whisker|The Sentrys of Failure Faith,0.2800925925925926,6.446969696969696
The Champions of the Whisker|The Former Hoping Valkyrie Trustees,0.19458896982310087,6.355555555555556
The Champions of the Whisker|The Fire Breathers of the Heartseeker,0.34019204389574764,4.643939393939394
The Champions of the Whisker|The Mothers of the Plutonium Echo,0.40444444444444444,4.621794871794873
The Champions of the Whisker|The Hurting Demons Larvae,0.17822265625,7.647058823529411
The Champions of the Whisker|The Aunts of Bleeding Brightsteel,0.20888468809073715,8.363636363636365
The Champions of the Whisker|The Liches of Rebirth and Duskmaw,0.23537146614069687,5.3047619047619055
The Champions of the Whisker|The Fortelling Aggravating Ticklers,0.27546296296296297,5.7756410256410255
The Champions of the Whisker|The Opening Sisters Liches,0.14897837730609004,8.625
The Champions of the Whisker|Vindicators of Sobbing and Baking,0.4541015625,4.0375
The Champions of the Whisker|Sparky's Attentive Combatants,0.35798816568047337,4.363636363636363
The Champions of the Whisker|The Raiders of Hound and Mask,0.1496539792387543,9.45238095238095
The Champions of the Whisker|The Serious Silver Soldiers,0.3185595567867035,3.8000000000000007
The Champions of the Whisker|The Sorcerers of the Oratek Eruptor,0.23540063377093706,7.6730769230769225
The Champions of the Whisker|The Sixth Barb Band,0.24121146565711193,5.454166666666667
The Champions of the Whisker|The Masters of Swearing,0.24263038548752833,5.833333333333334
The Champions of the Whisker|The Quantums of Metal and Faith,0.24866151100535394,6.391025641025643
The Champions of the Whisker|The Overseers of Sparky,0.14325068870523416,6.6000000000000005
The Champions of the Whisker|Doctors of Tatoo and Comparing,0.24070247933884298,6.582417582417581
The Champions of the Whisker|The Savants of the Ending Predator,0.24081632653061227,5.538461538461538
The Champions of the Whisker|The Host of the Confident Miracles,0.22948870392390014,5.49090909090909
The Champions of the Whisker|The King Varna Generals,0.13105867346938774,8.054945054945055
The Champions of the Whisker|The Pondering Iron Advisers,0.23526230394808,6.164835164835165
The Champions of the Whisker|The Raiders of Leading Capitals,0.29565734681737055,5.95054945054945
The Champions of the Whisker|The Monks of the Great Quitting Fire,0.18339100346020767,4.857142857142858
The Champions of the Whisker|The Senseis who became Champs,0.21258503401360546,6.666666666666668
The Champions of the Whisker|The Protectors of the Saving Herbs,0.24567474048442903,5.704545454545455
The Champions of the Whisker|The Crossing Soul Hags,0.2210743801652892,5.923809523809523
The Champions of the Whisker|The Professing Watchdogs,0.3180473372781066,4.7272727272727275
The Champions of the Whisker|The Group of Brass Conspiracies,0.1582878483194484,7.073529411764705
The Champions of the Whisker|The Squadron of the Fire,0.46875,4.371428571428572
The Champions of the Whisker|The Imps of Descending Chiron,0.19988102320047588,6.35897435897436
The Overseers of Sparky|The Tentacles of the Diseased Bone,0.2,5.818681318681318
The Overseers of Sparky|The Omnivore Brutish Herders,0.3287419651056015,5.083333333333335
The Overseers of Sparky|The Former Hoping Valkyrie Trustees,0.20562130177514798,4.166666666666667
The Overseers of Sparky|The Simple Lords,0.3520408163265306,5.1090909090909085
The Overseers of Sparky|The Fire Breathers of the Heartseeker,0.34710743801652894,3.214285714285715
The Overseers of Sparky|Army of Alpha and Curing,0.3494897959183674,4.071428571428572
The Overseers of Sparky|The Hurting Demons Larvae,0.23557406305770373,5.614285714285715
The Overseers of Sparky|The Liches of Rebirth and Duskmaw,0.2951388888888889,3.4450549450549453
The Overseers of Sparky|The Fortelling Aggravating Ticklers,0.272,4.295454545454546
The Overseers of Sparky|The Opening Sisters Liches,0.19158683881715946,6.051470588235293
The Overseers of Sparky|Vindicators of Sobbing and Baking,0.46,2.928571428571429
The Overseers of Sparky|Brigade of Druid and Weird,0.49905482041587895,3.544871794871795
The Overseers of Sparky|The Raiders of Hound and Mask,0.18707482993197277,6.406593406593406
The Overseers of Sparky|The Sorcerers of the Oratek Eruptor,0.23634396971335853,5.762499999999999
The Overseers of Sparky|The Farmers of the Spiky Tunnels,0.2789115646258503,3.545454545454546
The Overseers of Sparky|The Sixth Barb Band,0.2532699167657551,4.181318681318682
The Overseers of Sparky|The Masters of Swearing,0.23933402705515083,4.252380952380953
The Overseers of Sparky|The Phalanx of Everflow Treefolk,0.3199415631848065,4.9714285714285715
The Overseers of Sparky|The Champions of the Whisker,0.1865234375,6.4111111111111105
The Overseers of Sparky|Doctors of Tatoo and Comparing,0.2575,4.741830065359475
The Overseers of Sparky|The Savants of the Ending Predator,0.3984,3.4238095238095254
The Overseers of Sparky|The Hermit Spiders,0.288265306122449,4.429487179487181
The Overseers of Sparky|The Host of the Confident Miracles,0.30452674897119336,4.010989010989012
The Overseers of Sparky|The King Varna Generals,0.1420408163265306,5.435897435897435
The Overseers of Sparky|The Company of Botany,0.43621399176954734,4.507575757575759
The Overseers of Sparky|The Monks of the Great Quitting Fire,0.32231404958677684,2.821428571428571
The Overseers of Sparky|The Mice of the Fierce Fur,0.378099173553719,3.3974358974358987
The Overseers of Sparky|The Senseis who became Champs,0.19428571428571428,5.190476190476191
The Overseers of Sparky|The Crossing Soul Hags,0.26886145404663925,4.230769230769232
The Overseers of Sparky|The Group of Brass Conspiracies,0.2158203125,4.648351648351648
The Overseers of Sparky|The Fleeing Feasting Brother Flock,0.41333333333333333,4.071428571428571
The Overseers of Sparky|The Squadron of the Fire,0.25765306122448983,4.416666666666666
The Overseers of Sparky|The Imps of Descending Chiron,0.2283163265306123,4.674242424242424
The Overseers of Sparky|Outfit of Camping and Waving,0.37868480725623577,3.2756410256410264
Doctors of Tatoo and Comparing|The Tentacles of the Diseased Bone,0.2847633136094675,6.5514705882352935
Doctors of Tatoo and Comparing|The Sentrys of Failure Faith,0.38718820861678005,4.830409356725145
Doctors of Tatoo and Comparing|The Omnivore Brutish Herders,0.29948867786705624,4.518382352941175
Doctors of Tatoo and Comparing|The Simple Lords,0.27876397107166334,5.395238095238096
Doctors of Tatoo and Comparing|Army of Alpha and Curing,0.29250000000000004,5.040441176470586
Doctors of Tatoo and Comparing|The Mothers of the Plutonium Echo,0.3959183673469387,4.094771241830064
Doctors of Tatoo and Comparing|The Hurting Demons Larvae,0.2119341563786008,6.614379084967319
Doctors of Tatoo and Comparing|The Aunts of Bleeding Brightsteel,0.35316387236343966,4.990196078431372
Doctors of Tatoo and Comparing|The Liches of Rebirth and Duskmaw,0.3274161735700197,4.724264705882352
Doctors of Tatoo and Comparing|The Opening Sisters Liches,0.20827734479978502,6.862573099415204
Doctors of Tatoo and Comparing|Brigade of Druid and Weird,0.3633333333333333,4.261904761904764
Doctors of Tatoo and Comparing|Sparky's Attentive Combatants,0.3458251150558843,4.383040935672515
Doctors of Tatoo and Comparing|The Raiders of Hound and Mask,0.2028061224489796,7.121323529411763
Doctors of Tatoo and Comparing|The Serious Silver Soldiers,0.2404844290657439,4.441666666666666
Doctors of Tatoo and Comparing|The Farmers of the Spiky Tunnels,0.2972651605231867,3.8125000000000004
Doctors of Tatoo and Comparing|The Sixth Barb Band,0.27213541666666663,5.598039215686273
Doctors of Tatoo and Comparing|The Quantums of Metal and Faith,0.23902218198279768,5.89705882352941
Doctors of Tatoo and Comparing|The Phalanx of Everflow Treefolk,0.3225623582766439,4.66374269005848
Doctors of Tatoo and Comparing|The Champions of the Whisker,0.24786324786324784,5.8296703296703285
Doctors of Tatoo and Comparing|The Overseers of Sparky,0.2965668371073777,4.382352941176469
Doctors of Tatoo and Comparing|The Savants of the Ending Predator,0.29803688280785245,5.358333333333333
Doctors of Tatoo and Comparing|The Hermit Spiders,0.2777777777777778,5.054166666666666
Doctors of Tatoo and Comparing|The King Varna Generals,0.27994791666666674,5.732026143790849
Doctors of Tatoo and Comparing|The Pondering Iron Advisers,0.3293827160493827,5.04093567251462
Doctors of Tatoo and Comparing|The Company of Botany,0.4054054054054055,4.4816176470588225
Doctors of Tatoo and Comparing|The Raiders of Leading Capitals,0.25283446712018137,5.183823529411764
Doctors of Tatoo and Comparing|The Mice of the Fierce Fur,0.2907231555880204,4.754166666666666
Doctors of Tatoo and Comparing|The Protectors of the Saving Herbs,0.37326515704894087,4.105263157894738
Doctors of Tatoo and Comparing|The Crossing Soul Hags,0.2962962962962963,5.349673202614379
Doctors of Tatoo and Comparing|The Professing Watchdogs,0.43080124869927156,3.5228758169934626
Doctors of Tatoo and Comparing|The Group of Brass Conspiracies,0.25520833333333337,6.040441176470588
Doctors of Tatoo and Comparing|The Fleeing Feasting Brother Flock,0.31350386674598446,5.139705882352939
Doctors of Tatoo and Comparing|The Imps of Descending Chiron,0.38937499999999997,4.565359477124183
Doctors of Tatoo and Comparing|Outfit of Camping and Waving,0.27493074792243766,4.889705882352939
The Savants of the Ending Predator|The Sentrys of Failure Faith,0.33601168736303877,4.658088235294118
The Savants of the Ending Predator|The Omnivore Brutish Herders,0.3663911845730028,4.3916666666666675
The Savants of the Ending Predator|The Former Hoping Valkyrie Trustees,0.3011111111111111,5.173076923076924
The Savants of the Ending Predator|The Simple Lords,0.3442906574394463,4.995238095238095
The Savants of the Ending Predator|The Fire Breathers of the Heartseeker,0.38917793964620184,4.433333333333334
The Savants of the Ending Predator|Army of Alpha and Curing,0.33793556870479946,5.887500000000001
The Savants of the Ending Predator|The Mothers of the Plutonium Echo,0.45913682277318635,3.91830065359477
The Savants of the Ending Predator|The Aunts of Bleeding Brightsteel,0.2924999999999999,5.657142857142858
The Savants of the Ending Predator|The Fortelling Aggravating Ticklers,0.2705078125,5.403846153846154
The Savants of the Ending Predator|Vindicators of Sobbing and Baking,0.44077134986225897,4.330882352941176
The Savants of the Ending Predator|Brigade of Druid and Weird,0.37877211238293446,5.160256410256412
The Savants of the Ending Predator|Sparky's Attentive Combatants,0.4005486968449931,3.6291666666666664
The Savants of the Ending Predator|The Serious Silver Soldiers,0.4070247933884298,3.3406593406593412
The Savants of the Ending Predator|The Sorcerers of the Oratek Eruptor,0.2596153846153846,6.4607843137254894
The Savants of the Ending Predator|The Farmers of the Spiky Tunnels,0.43100189035916825,3.1208333333333336
The Savants of the Ending Predator|The Masters of Swearing,0.24515235457063708,5.647619047619049
The Savants of the Ending Predator|The Quantums of Metal and Faith,0.29585798816568043,5.428571428571429
The Savants of the Ending Predator|The Phalanx of Everflow Treefolk,0.39298758217677143,4.973856209150325
The Savants of the Ending Predator|The Champions of the Whisker,0.220625,6.442307692307693
The Savants of the Ending Predator|The Overseers of Sparky,0.35552913198573133,4.114285714285715
The Savants of the Ending Predator|Doctors of Tatoo and Comparing,0.28355387523629483,6.408333333333334
The Savants of the Ending Predator|The Hermit Spiders,0.3310185185185185,5.057142857142858
The Savants of the Ending Predator|The Host of the Confident Miracles,0.3526170798898072,4.966666666666667
The Savants of the Ending Predator|The Pondering Iron Advisers,0.355,4.627450980392156
The Savants of the Ending Predator|The Company of Botany,0.417590027700831,5.1375
The Savants of the Ending Predator|The Raiders of Leading Capitals,0.31640625,4.500000000000001
